employer,employer_rating,sector,industry,employer_founded,employer_revenue,location,average_base_salary,rating_range,estimator_0,estimator_1,job_title_category_AI / ML Engineer,job_title_category_Data Analyst,job_title_category_Data Engineer,job_title_category_Data Scientist,job_title_category_Statistician
67,3.7,10,48,1994.0,9,344,115000.0,2,0,1,0,0,0,1,0
775,3.9,5,0,1998.0,8,41,130047.0,2,1,0,0,0,0,1,0
675,3.9,10,48,2004.0,9,368,205000.0,2,0,1,0,0,0,1,0
69,3.8,10,48,2006.0,9,94,131822.0,2,1,0,0,0,0,1,0
244,3.8,5,49,1812.0,9,371,142300.0,2,0,1,0,0,0,1,0
658,3.8,7,41,1986.0,9,320,173555.0,2,0,1,0,0,0,1,0
998,3.8,16,15,1986.0,0,384,90000.0,2,0,1,0,0,0,1,0
638,4.3,0,2,1968.0,7,394,111818.0,3,1,0,0,1,0,0,0
182,3.9,21,81,1998.0,0,384,129700.0,2,0,1,0,1,0,0,0
867,4.1,24,77,1986.0,0,31,139200.0,3,0,1,0,0,0,1,0
873,4.2,6,56,1967.0,4,112,152500.0,3,0,1,0,0,0,1,0
315,4.0,13,12,1850.0,9,322,130564.0,2,1,0,0,0,0,1,0
591,3.5,0,2,1995.0,6,159,68748.0,2,1,0,0,0,0,1,0
69,3.8,10,48,2006.0,9,344,136000.0,2,0,1,0,0,0,1,0
69,3.8,10,48,2006.0,9,99,115000.0,2,0,1,0,0,0,1,0
981,4.8,10,68,2017.0,0,331,164000.0,3,0,1,1,0,0,0,0
679,4.3,10,18,1975.0,9,384,195200.0,3,0,1,0,0,0,1,0
1046,3.3,21,57,1837.0,7,252,156313.0,2,0,1,0,0,0,1,0
208,3.0,2,79,1984.0,0,136,135000.0,1,0,1,0,0,1,0,0
638,4.3,0,2,1968.0,7,150,106668.0,3,1,0,0,0,1,0,0
698,4.6,10,18,1993.0,8,339,254750.0,3,0,1,0,0,1,0,0
571,4.0,3,16,1876.0,7,19,75900.0,2,0,1,0,0,0,1,0
268,4.2,24,77,1986.0,0,13,103075.0,3,1,0,0,0,0,1,0
1075,4.3,18,8,1887.0,0,384,160306.0,3,0,1,0,0,0,1,0
195,3.1,7,41,1963.0,9,252,156303.0,2,0,1,0,0,0,1,0
791,3.5,10,30,1998.0,7,268,106868.0,2,1,0,0,0,0,1,0
701,3.7,24,77,1986.0,0,353,107585.0,2,1,0,0,0,0,1,0
571,4.0,3,16,1876.0,7,19,75900.0,2,0,1,0,0,0,1,0
675,3.9,10,48,2004.0,9,246,84001.0,2,0,1,0,0,0,1,0
97,4.2,10,18,1976.0,9,93,250000.0,3,0,1,0,0,0,1,0
616,4.9,24,77,1986.0,0,312,147500.0,3,0,1,1,0,0,0,0
637,4.7,15,1,1986.0,3,315,96614.0,3,1,0,0,0,0,1,0
1166,4.1,10,18,1990.0,9,324,99700.0,3,1,0,0,0,0,1,0
665,3.8,7,41,1906.0,0,157,82554.0,2,1,0,0,0,0,1,0
348,3.7,13,12,1999.0,6,143,117500.0,2,0,1,0,0,0,1,0
1146,3.6,15,31,2003.0,9,92,171000.0,2,0,1,0,0,0,1,0
20,3.5,22,74,1876.0,9,8,159100.0,2,0,1,0,0,0,1,0
740,3.5,17,22,2002.0,0,18,97910.0,2,1,0,0,0,0,1,0
1043,3.6,18,8,1902.0,9,324,101182.0,2,1,0,0,0,0,1,0
79,4.2,18,8,1980.0,9,394,176501.0,3,0,1,0,0,0,1,0
433,4.3,3,16,1885.0,7,15,69462.0,3,1,0,1,0,0,0,0
4,3.9,18,8,2013.0,9,165,166907.0,2,1,0,0,0,0,0,1
314,4.1,10,45,1984.0,9,18,139372.0,3,1,0,1,0,0,0,0
938,4.7,24,77,1986.0,0,330,120750.0,3,0,1,0,0,0,1,0
351,3.4,13,12,2000.0,5,18,110000.0,2,0,1,0,0,0,1,0
1167,4.2,24,77,1986.0,0,312,85000.0,3,0,1,1,0,0,0,0
138,3.9,13,12,1901.0,6,384,106930.0,2,0,1,1,0,0,0,0
168,4.2,13,12,1914.0,8,259,69150.0,3,0,1,0,0,1,0,0
638,4.3,0,2,1968.0,7,14,227250.0,3,0,1,0,0,0,1,0
305,4.0,18,8,1899.0,8,20,153939.0,2,1,0,0,0,0,0,1
345,4.0,0,2,1969.0,5,113,93990.0,2,1,0,0,0,0,1,0
433,4.3,3,16,1885.0,7,15,58747.0,3,1,0,1,0,0,0,0
170,3.7,14,21,1964.0,7,130,120721.0,2,1,0,1,0,0,0,0
478,4.1,5,32,2001.0,5,384,91500.0,3,0,1,0,1,0,0,0
1110,3.5,4,29,1986.0,0,384,130000.0,2,0,1,0,0,0,1,0
1074,3.6,1,24,1986.0,0,394,149589.0,2,0,1,0,0,0,1,0
544,4.6,10,45,2015.0,0,315,116441.0,3,1,0,0,0,0,1,0
658,3.8,7,41,1986.0,9,285,113308.0,2,1,0,1,0,0,0,0
168,4.2,13,12,1914.0,8,108,85550.0,3,0,1,1,0,0,0,0
67,3.7,10,48,1994.0,9,99,103400.0,2,0,1,1,0,0,0,0
118,4.0,4,29,1906.0,7,94,98626.0,2,1,0,0,1,0,0,0
1079,3.9,7,41,1943.0,7,94,119930.0,2,1,0,1,0,0,0,0
67,3.7,10,48,1994.0,9,331,136000.0,2,0,1,0,0,0,1,0
69,3.8,10,48,2006.0,9,344,149600.0,2,0,1,1,0,0,0,0
1138,3.3,14,51,1958.0,7,117,81414.0,2,1,0,0,0,0,1,0
70,3.7,10,48,1994.0,9,344,136000.0,2,0,1,0,0,0,1,0
186,3.8,10,48,2012.0,0,344,188100.0,2,0,1,1,0,0,0,0
272,3.7,10,18,2014.0,0,384,169570.0,2,0,1,1,0,0,0,0
675,3.9,10,48,2004.0,9,221,204500.0,2,0,1,1,0,0,0,0
611,3.6,17,7,1992.0,7,268,46149.0,2,1,0,0,0,0,0,1
990,4.1,24,77,1986.0,0,73,130000.0,3,0,1,0,0,0,1,0
1104,4.3,3,16,1819.0,7,69,110000.0,3,0,1,0,0,0,1,0
104,3.4,0,2,2012.0,2,159,103618.0,2,1,0,1,0,0,0,0
586,4.0,10,48,2012.0,0,41,147663.0,2,1,0,0,0,0,1,0
97,4.2,10,18,1976.0,9,93,134304.0,3,0,1,1,0,0,0,0
34,4.1,10,18,1969.0,9,18,158338.0,3,1,0,0,0,0,1,0
559,4.0,5,6,1799.0,9,73,67321.0,2,1,0,0,0,0,1,0
97,4.2,10,18,1976.0,9,344,187400.0,3,0,1,0,0,0,1,0
969,4.2,24,77,1986.0,0,153,100000.0,3,0,1,0,0,0,1,0
84,3.5,10,48,1995.0,7,344,173888.0,2,1,0,0,0,0,1,0
559,4.0,5,6,1799.0,9,82,176250.0,2,0,1,0,0,0,1,0
254,3.5,5,32,2018.0,0,401,160000.0,2,0,1,1,0,0,0,0
1144,3.9,13,12,1828.0,9,123,159724.0,2,1,0,0,0,0,1,0
911,3.4,7,41,2008.0,3,21,84654.0,2,1,0,0,0,0,1,0
1047,3.4,10,48,2016.0,0,344,187625.0,2,0,1,1,0,0,0,0
1052,4.7,24,77,1986.0,0,315,175000.0,3,0,1,0,0,0,1,0
279,4.1,10,45,2008.0,0,312,115200.0,3,0,1,0,0,0,1,0
213,4.4,3,16,1900.0,7,287,86875.0,3,1,0,1,0,0,0,0
644,4.3,14,33,1911.0,9,254,152766.0,3,1,0,0,0,0,1,0
702,4.4,6,56,1958.0,9,137,133622.0,3,1,0,0,0,0,1,0
293,3.4,10,18,2018.0,0,99,98913.0,2,1,0,0,0,0,1,0
168,4.2,13,12,1914.0,8,33,152650.0,3,0,1,0,1,0,0,0
251,3.4,5,0,1892.0,4,384,100000.0,2,0,1,0,1,0,0,0
23,4.7,10,30,2019.0,0,331,200000.0,3,0,1,0,0,0,1,0
891,3.3,10,45,1986.0,8,391,108659.0,2,1,0,0,0,0,1,0
423,3.5,14,51,1911.0,7,99,136139.0,2,1,0,0,0,0,1,0
559,4.0,5,6,1799.0,9,252,203625.0,2,0,1,0,0,0,1,0
958,4.0,24,77,1986.0,0,190,132500.0,2,0,1,0,0,0,1,0
42,4.0,18,8,2008.0,3,56,127423.0,2,1,0,0,0,0,0,1
414,4.1,18,8,1830.0,9,284,141800.0,3,1,0,0,0,0,1,0
608,3.9,10,18,1984.0,9,241,130979.0,2,1,0,1,0,0,0,0
164,4.8,6,56,2016.0,0,394,102224.0,3,1,0,0,1,0,0,0
1073,4.3,24,77,1986.0,0,13,160306.0,3,0,1,0,0,0,1,0
559,4.0,5,6,1799.0,9,407,154125.0,2,0,1,0,0,1,0,0
351,3.4,13,12,2000.0,5,18,130000.0,2,0,1,0,0,0,1,0
877,3.7,10,45,2002.0,6,332,133000.0,2,0,1,0,0,0,1,0
56,3.8,5,6,1919.0,8,68,84011.0,2,1,0,0,1,0,0,0
381,3.7,5,32,1968.0,8,74,93009.0,2,1,0,0,1,0,0,0
426,3.4,0,2,1982.0,7,364,100575.0,2,1,0,1,0,0,0,0
542,4.4,13,12,2009.0,0,7,87490.0,3,1,0,0,0,0,0,1
254,3.5,5,32,2018.0,0,401,150000.0,2,0,1,0,0,0,1,0
679,4.3,10,18,1975.0,9,308,195200.0,3,0,1,0,0,0,1,0
638,4.3,0,2,1968.0,7,394,116804.0,3,1,0,0,0,0,1,0
345,4.0,0,2,1969.0,5,113,121486.0,2,1,0,0,0,0,1,0
675,3.9,10,48,2004.0,9,221,226500.0,2,0,1,0,0,0,1,0
345,4.0,0,2,1969.0,5,113,97160.0,2,1,0,0,0,0,1,0
914,4.4,10,30,2004.0,7,330,147650.0,3,0,1,0,0,0,1,0
790,3.9,10,48,1998.0,9,252,144550.0,2,0,1,1,0,0,0,0
258,3.8,10,45,1994.0,9,392,80399.0,2,1,0,0,0,0,1,0
434,3.9,4,29,1996.0,5,380,89738.0,2,1,0,0,0,0,1,0
533,2.8,10,68,1998.0,6,312,153206.0,1,0,1,1,0,0,0,0
962,3.3,11,47,1919.0,7,15,83232.0,2,1,0,1,0,0,0,0
638,4.3,0,2,1968.0,7,99,144250.0,3,0,1,0,0,0,1,0
1177,3.8,15,1,2007.0,5,252,90000.0,2,0,1,0,0,0,1,0
498,3.7,13,12,1969.0,7,315,94314.0,2,0,1,0,1,0,0,0
339,4.2,3,16,1838.0,7,103,78431.0,3,1,0,0,0,1,0,0
1125,3.5,10,68,2016.0,0,335,160000.0,2,0,1,0,0,0,1,0
559,4.0,5,6,1799.0,9,170,127000.0,2,0,1,0,0,1,0,0
71,3.7,10,48,1994.0,9,29,136000.0,2,0,1,0,0,0,1,0
925,3.8,24,77,1986.0,0,410,60000.0,2,0,1,0,0,0,1,0
931,4.7,24,77,1986.0,0,331,85000.0,3,0,1,1,0,0,0,0
71,3.7,10,48,1994.0,9,29,134500.0,2,0,1,0,0,1,0,0
689,3.5,7,41,2013.0,7,252,98605.0,2,0,1,0,0,0,1,0
73,3.5,0,2,1986.0,0,394,136500.0,2,1,0,0,0,0,1,0
638,4.3,0,2,1968.0,7,99,202800.0,3,0,1,0,0,0,1,0
1164,4.2,10,30,2005.0,7,290,188400.0,3,0,1,0,0,0,1,0
377,4.0,24,77,1986.0,0,273,65000.0,2,0,1,0,1,0,0,0
638,4.3,0,2,1968.0,7,354,106200.0,3,0,1,0,0,0,1,0
1109,4.2,24,77,1986.0,0,166,51863.0,3,0,1,0,0,0,1,0
78,4.2,5,32,1850.0,9,252,127500.0,3,0,1,0,0,0,1,0
753,2.7,10,30,2016.0,0,15,159956.0,1,0,1,0,0,1,0,0
450,4.1,21,81,1927.0,9,180,103212.0,3,1,0,0,0,0,1,0
461,3.3,7,41,1968.0,9,245,118686.0,2,1,0,0,0,0,1,0
540,3.5,24,77,1986.0,0,66,127370.0,2,1,0,0,0,0,1,0
675,3.9,10,48,2004.0,9,29,157500.0,2,0,1,0,0,0,1,0
679,4.3,10,18,1975.0,9,308,138450.0,3,0,1,0,0,0,1,0
1047,3.4,10,48,2016.0,0,332,197500.0,2,0,1,0,0,0,1,0
1026,3.6,7,41,1865.0,9,37,105430.0,2,1,0,0,0,0,1,0
363,4.0,18,9,1986.0,0,330,115000.0,2,0,1,0,0,0,1,0
842,4.0,10,18,1985.0,9,330,185500.0,2,0,1,1,0,0,0,0
955,3.5,3,16,1905.0,5,325,51037.0,2,1,0,0,1,0,0,0
733,3.8,5,6,1889.0,8,73,124648.0,2,1,0,0,0,0,1,0
935,4.0,10,30,2012.0,7,335,289050.0,2,0,1,0,0,0,1,0
559,4.0,5,6,1799.0,9,82,203625.0,2,0,1,0,0,0,1,0
52,3.6,13,64,2003.0,5,344,145818.0,2,1,0,0,0,0,1,0
372,3.9,18,58,2018.0,0,330,177500.0,2,0,1,0,0,0,0,1
28,3.1,10,45,1993.0,0,312,98400.0,2,0,1,0,0,0,1,0
1044,3.2,21,25,2009.0,0,343,225000.0,2,0,1,1,0,0,0,0
840,3.6,0,2,1956.0,5,119,60303.0,2,1,0,0,0,0,1,0
731,4.0,24,77,1986.0,0,356,155000.0,2,0,1,0,0,0,1,0
559,4.0,5,6,1799.0,9,274,203625.0,2,0,1,1,0,0,0,0
394,3.7,5,6,1864.0,7,35,61641.0,2,1,0,0,0,0,1,0
231,3.5,3,60,1883.0,0,73,130000.0,2,0,1,0,0,0,1,0
604,2.9,4,29,1986.0,0,217,124664.0,1,1,0,0,1,0,0,0
119,4.5,14,40,2000.0,5,74,77925.0,3,1,0,0,0,0,0,1
828,3.2,13,12,2014.0,3,394,100500.0,2,1,0,0,1,0,0,0
71,3.7,10,48,1994.0,9,344,136000.0,2,0,1,0,0,0,1,0
675,3.9,10,48,2004.0,9,65,130999.0,2,0,1,0,0,1,0,0
331,3.6,24,77,1986.0,0,68,153600.0,2,0,1,0,0,0,1,0
1068,3.1,6,56,1986.0,0,394,135658.0,2,0,1,0,0,0,1,0
570,4.3,0,2,1942.0,7,185,118645.0,3,1,0,0,0,0,1,0
598,3.6,18,8,2008.0,5,24,95609.0,2,1,0,0,1,0,0,0
97,4.2,10,18,1976.0,9,18,144128.0,3,1,0,0,0,0,1,0
212,2.5,24,77,1986.0,0,58,155000.0,1,0,1,0,0,0,1,0
882,4.1,10,45,1969.0,8,33,115046.0,3,1,0,1,0,0,0,0
882,4.1,10,45,1969.0,8,155,115503.0,3,1,0,1,0,0,0,0
1023,4.9,10,18,2014.0,0,344,126622.0,3,1,0,1,0,0,0,0
842,4.0,10,18,1985.0,9,330,166500.0,2,0,1,1,0,0,0,0
490,3.4,15,1,1998.0,4,279,92864.0,2,1,0,0,0,0,1,0
935,4.0,10,30,2012.0,7,29,289050.0,2,0,1,0,0,0,1,0
1068,3.1,6,56,1986.0,0,394,135658.0,2,0,1,0,0,0,1,0
594,4.2,24,77,1986.0,0,170,130000.0,3,0,1,0,0,0,1,0
602,3.88634903640257,24,77,1986.0,0,49,140107.0,2,1,0,0,0,0,1,0
842,4.0,10,18,1985.0,9,312,130000.0,2,0,1,0,0,0,1,0
205,3.7,21,78,1993.0,9,317,125747.0,2,1,0,1,0,0,0,0
424,3.7,0,2,1955.0,0,298,147718.0,2,0,1,1,0,0,0,0
575,3.9,7,41,1945.0,9,17,162480.0,2,0,1,0,0,0,1,0
320,4.2,10,45,2005.0,2,217,165000.0,3,0,1,0,0,0,1,0
71,3.7,10,48,1994.0,9,29,166700.0,2,0,1,0,0,0,1,0
425,3.9,10,45,1996.0,9,217,133246.0,2,1,0,0,0,0,1,0
698,4.6,10,18,1993.0,8,339,207125.0,3,0,1,1,0,0,0,0
168,4.2,13,12,1914.0,8,259,152650.0,3,0,1,0,0,0,1,0
559,4.0,5,6,1799.0,9,289,117224.0,2,1,0,0,0,0,1,0
217,3.1,24,77,1986.0,0,13,109582.0,2,1,0,0,0,0,1,0
1080,3.9,10,48,2009.0,9,331,230000.0,2,0,1,0,0,0,1,0
626,3.6,10,18,2012.0,0,331,165319.0,2,1,0,0,0,0,1,0
481,4.1,10,18,1939.0,0,274,182700.0,3,0,1,0,0,0,1,0
155,3.6,9,39,2011.0,0,41,160000.0,2,0,1,1,0,0,0,0
502,4.2,5,49,1956.0,2,394,101004.0,3,1,0,0,0,0,0,1
210,2.6,16,37,2021.0,0,67,92010.0,1,1,0,0,0,0,1,0
424,3.7,0,2,1955.0,0,298,178744.0,2,0,1,0,0,0,1,0
34,4.1,10,18,1969.0,9,332,176498.0,3,1,0,0,0,0,1,0
43,3.0,10,68,1986.0,0,12,83952.0,1,1,0,0,0,1,0,0
427,3.9,14,76,1908.0,9,392,148850.0,2,0,1,0,0,0,1,0
497,4.1,10,45,1911.0,9,252,195000.0,3,0,1,0,0,0,1,0
821,4.0,24,77,1986.0,0,331,169500.0,2,0,1,1,0,0,0,0
924,3.5,21,57,1910.0,8,85,121981.0,2,1,0,0,0,0,1,0
842,4.0,10,18,1985.0,9,330,185500.0,2,0,1,0,1,0,0,0
786,3.7,7,41,1894.0,6,94,102483.0,2,1,0,0,1,0,0,0
721,5.0,24,77,1986.0,0,385,50000.0,3,0,1,0,0,0,1,0
71,3.7,10,48,1994.0,9,252,159100.0,2,0,1,0,0,0,1,0
742,3.8,6,56,1943.0,0,266,91775.0,2,1,0,0,0,1,0,0
700,3.9,24,77,1986.0,0,209,106799.0,2,0,1,0,0,0,1,0
699,3.6,6,55,1625.0,0,209,106799.0,2,0,1,0,0,0,1,0
595,3.9,5,49,1989.0,7,125,237900.0,2,0,1,0,0,0,1,0
62,3.1,22,74,1973.0,8,196,231000.0,2,0,1,1,0,0,0,0
168,4.2,13,12,1914.0,8,33,174100.0,3,0,1,0,0,0,1,0
678,3.7,10,18,1978.0,9,165,290000.0,2,0,1,0,0,0,1,0
168,4.2,13,12,1914.0,8,13,119550.0,3,0,1,0,0,1,0,0
890,3.8,0,2,1957.0,0,370,113000.0,2,0,1,1,0,0,0,0
882,4.1,10,45,1969.0,8,155,109794.0,3,1,0,0,0,0,1,0
1165,4.1,24,77,1986.0,7,394,95866.0,3,1,0,0,0,0,0,1
197,3.4,1,35,1937.0,8,184,125031.0,2,1,0,0,0,0,1,0
672,4.1,18,8,1908.0,0,306,101602.0,3,1,0,0,1,0,0,0
859,5.0,10,30,2011.0,0,10,122729.0,3,1,0,0,0,0,1,0
381,3.7,5,32,1968.0,8,74,87806.0,2,1,0,0,1,0,0,0
829,3.6,10,48,2014.0,0,312,200000.0,2,0,1,1,0,0,0,0
698,4.6,10,18,1993.0,8,272,213750.0,3,0,1,0,0,0,1,0
1064,3.8,7,41,1966.0,0,330,63360.0,2,0,1,0,1,0,0,0
1026,3.6,7,41,1865.0,9,245,55103.0,2,1,0,0,0,0,1,0
698,4.6,10,18,1993.0,8,339,170125.0,3,0,1,1,0,0,0,0
86,3.8,7,41,1882.0,0,73,81758.0,2,1,0,0,0,0,1,0
777,4.0,4,29,1903.0,8,151,96850.0,2,0,1,0,0,0,1,0
810,3.3,11,47,2021.0,0,57,91662.0,2,1,0,0,1,0,0,0
686,5.0,19,62,2019.0,3,165,128760.0,3,1,0,0,0,0,1,0
1068,3.1,6,56,1986.0,0,394,72425.0,2,0,1,0,0,0,1,0
966,3.7,6,71,1889.0,9,293,117251.0,2,0,1,0,0,0,1,0
387,4.1,1,69,2009.0,5,394,123072.0,3,1,0,1,0,0,0,0
72,3.7,10,48,1994.0,9,339,115000.0,2,0,1,1,0,0,0,0
168,4.2,13,12,1914.0,8,384,152650.0,3,0,1,0,0,0,1,0
1099,4.3,3,16,1817.0,8,9,96154.0,3,0,1,0,0,0,1,0
168,4.2,13,12,1914.0,8,394,119550.0,3,0,1,0,0,1,0,0
523,3.7,24,77,1986.0,0,217,90056.0,2,1,0,0,1,0,0,0
195,3.1,7,41,1963.0,9,396,216300.0,2,0,1,0,0,0,1,0
405,4.5,11,46,1971.0,0,361,129584.0,3,1,0,0,0,0,1,0
579,2.8,18,8,1986.0,0,191,98579.0,1,1,0,0,0,0,0,1
470,4.2,24,77,1986.0,0,94,117251.0,3,0,1,0,0,0,1,0
652,3.4,7,41,1986.0,3,41,85340.0,2,1,0,0,0,0,1,0
87,3.7,10,48,1994.0,9,18,143964.0,2,1,0,0,1,0,0,0
97,4.2,10,18,1976.0,9,93,197700.0,3,0,1,1,0,0,0,0
842,4.0,10,18,1985.0,9,331,244500.0,2,0,1,1,0,0,0,0
168,4.2,13,12,1914.0,8,394,219200.0,3,0,1,1,0,0,0,0
572,4.2,18,8,1887.0,9,307,95000.0,3,0,1,0,0,0,1,0
513,3.4,24,77,1986.0,0,54,109795.0,2,1,0,0,0,0,1,0
342,3.6,10,45,1992.0,0,312,160000.0,2,0,1,0,1,0,0,0
532,4.2,24,77,1986.0,0,394,94060.0,3,0,1,0,1,0,0,0
71,3.7,10,48,1994.0,9,29,166700.0,2,0,1,1,0,0,0,0
842,4.0,10,18,1985.0,9,330,154500.0,2,0,1,1,0,0,0,0
816,3.3,14,51,1987.0,7,386,97873.0,2,1,0,0,0,0,1,0
678,3.7,10,18,1978.0,9,332,249000.0,2,0,1,1,0,0,0,0
1060,4.0,6,56,1950.0,0,394,184775.0,2,0,1,0,0,1,0,0
1080,3.9,10,48,2009.0,9,368,158000.0,2,0,1,1,0,0,0,0
914,4.4,10,30,2004.0,7,252,218000.0,3,0,1,0,0,1,0,0
842,4.0,10,18,1985.0,9,42,154500.0,2,0,1,0,0,1,0,0
943,4.1,16,63,1986.0,0,408,77383.0,3,0,1,0,1,0,0,0
481,4.1,10,18,1939.0,0,120,136725.0,3,0,1,0,0,1,0,0
882,4.1,10,45,1969.0,8,155,108762.0,3,1,0,1,0,0,0,0
842,4.0,10,18,1985.0,9,18,185000.0,2,0,1,1,0,0,0,0
534,3.4,20,65,2018.0,0,15,114463.0,2,1,0,0,0,0,1,0
678,3.7,10,18,1978.0,9,332,160500.0,2,0,1,1,0,0,0,0
34,4.1,10,18,1969.0,9,18,129455.0,3,1,0,1,0,0,0,0
449,3.6,24,77,1986.0,0,312,75000.0,2,0,1,0,0,0,1,0
168,4.2,13,12,1914.0,8,217,249950.0,3,0,1,1,0,0,0,0
1018,3.6,14,76,2003.0,7,274,226000.0,2,0,1,0,0,1,0,0
168,4.2,13,12,1914.0,8,33,174100.0,3,0,1,0,0,0,1,0
1124,3.8,22,74,2000.0,9,62,91027.0,2,1,0,0,0,0,1,0
113,4.5,7,41,1876.0,5,394,98562.0,3,1,0,0,1,0,0,0
1142,3.7,24,77,1986.0,3,111,120537.0,2,1,0,0,0,0,1,0
169,4.2,13,12,1914.0,8,347,95650.0,3,0,1,0,0,0,1,0
1043,3.6,18,8,1902.0,9,324,99815.0,2,1,0,0,0,0,1,0
328,3.8,5,6,1985.0,7,319,126947.0,2,0,1,0,0,0,1,0
679,4.3,10,18,1975.0,9,308,165200.0,3,0,1,0,0,0,1,0
45,4.3,10,48,2008.0,0,331,203000.0,3,0,1,0,0,0,1,0
97,4.2,10,18,1976.0,9,93,250150.0,3,0,1,0,0,0,1,0
676,4.4,24,77,1986.0,0,73,97718.0,3,1,0,0,1,0,0,0
18,4.3,16,37,1986.0,4,372,119788.0,3,1,0,0,0,0,1,0
667,3.6,7,41,1871.0,5,72,99603.0,2,1,0,0,0,0,1,0
59,3.8,24,77,1986.0,0,378,111510.0,2,1,0,0,0,0,1,0
1145,3.4,21,36,1962.0,9,30,76076.0,2,1,0,0,0,1,0,0
291,4.3,10,18,2017.0,2,331,170884.0,3,1,0,1,0,0,0,0
715,3.6,11,46,1845.0,9,251,182500.0,2,0,1,0,0,0,1,0
669,4.1,24,77,1986.0,0,360,130000.0,3,0,1,1,0,0,0,0
831,4.2,13,12,2003.0,3,29,187200.0,3,0,1,0,0,0,1,0
516,2.8,6,71,1975.0,0,359,65038.0,1,0,1,0,0,0,1,0
975,3.5,4,29,2012.0,0,384,100000.0,2,0,1,0,0,0,1,0
701,3.1,24,77,1986.0,0,394,105671.0,2,1,0,0,0,0,1,0
287,3.5,10,48,2010.0,0,243,142000.0,2,0,1,1,0,0,0,0
663,3.7,7,41,1833.0,9,317,212900.0,2,0,1,0,0,0,1,0
34,4.1,10,18,1969.0,9,44,131789.0,3,1,0,0,0,0,1,0
1047,3.4,10,48,2016.0,0,332,208400.0,2,0,1,1,0,0,0,0
842,4.0,10,18,1985.0,9,339,151000.0,2,0,1,0,0,1,0,0
97,4.2,10,18,1976.0,9,93,366250.0,3,0,1,1,0,0,0,0
97,4.2,10,18,1976.0,9,330,223300.0,3,0,1,1,0,0,0,0
811,3.8,14,28,1986.0,2,159,82799.0,2,1,0,0,0,0,1,0
97,4.2,10,18,1976.0,9,287,159526.0,3,1,0,1,0,0,0,0
1006,4.5,10,45,1995.0,5,66,109591.0,3,1,0,0,0,0,1,0
1179,4.3,24,77,1986.0,0,308,129600.0,3,0,1,1,0,0,0,0
34,4.1,10,18,1969.0,9,18,110760.0,3,1,0,0,0,1,0,0
887,3.8,10,45,1995.0,6,69,97531.0,2,1,0,0,0,0,1,0
1057,4.0,24,77,1986.0,0,331,175950.0,2,1,0,1,0,0,0,0
26,5.0,10,45,1986.0,0,360,120791.0,3,1,0,1,0,0,0,0
574,3.8,13,12,1987.0,7,217,111186.0,2,1,0,0,0,1,0,0
772,3.3,16,15,1916.0,0,83,125000.0,2,0,1,0,0,0,1,0
1043,3.6,18,8,1902.0,9,138,87114.0,2,1,0,0,1,0,0,0
1106,4.6,1,69,1986.0,0,206,65000.0,3,0,1,0,0,0,1,0
315,4.0,13,12,1850.0,9,41,105428.0,2,1,0,0,0,0,1,0
1031,3.7,13,12,2002.0,3,99,117324.0,2,1,0,0,0,0,1,0
678,3.7,10,18,1978.0,9,40,102235.0,2,1,0,0,0,1,0,0
106,4.4,13,64,1946.0,0,188,103615.0,3,1,0,0,0,0,1,0
920,3.9,13,12,1999.0,5,29,136500.0,2,0,1,0,0,0,1,0
614,4.1,18,8,1876.0,9,164,108126.0,3,1,0,0,0,0,1,0
700,4.1,24,77,1986.0,0,209,73006.0,3,0,1,0,0,0,1,0
771,3.7,23,67,1979.0,6,287,77287.0,2,1,0,0,0,0,1,0
683,3.4,11,47,1980.0,9,195,94700.0,2,0,1,0,0,0,1,0
624,4.5,10,18,2004.0,0,15,92292.0,3,1,0,0,1,0,0,0
702,4.4,6,56,1958.0,9,277,90836.0,3,1,0,0,0,0,1,0
1091,4.3,3,16,1925.0,3,19,90697.0,3,1,0,0,0,0,1,0
1113,4.5,9,39,1986.0,0,15,86311.0,3,1,0,0,0,0,1,0
700,3.8,24,77,1986.0,0,209,77446.0,2,0,1,0,0,0,1,0
315,4.0,13,12,1850.0,9,284,91429.0,2,1,0,0,0,0,1,0
765,2.7,17,7,1986.0,2,331,81859.0,1,1,0,0,0,0,1,0
218,3.1,18,8,2007.0,7,241,92256.0,2,1,0,0,0,0,1,0
466,4.8,10,45,2013.0,0,244,81124.0,3,1,0,1,0,0,0,0
610,3.8,10,68,1973.0,7,306,66844.0,2,1,0,0,0,0,1,0
433,4.3,3,16,1885.0,7,15,76533.0,3,1,0,1,0,0,0,0
362,4.1,3,16,1974.0,7,15,77847.0,3,1,0,0,0,0,1,0
427,3.9,14,76,1908.0,9,292,82292.0,2,1,0,1,0,0,0,0
928,3.9,10,45,1986.0,0,95,86400.0,2,0,1,1,0,0,0,0
724,4.2,10,45,2008.0,3,15,65853.0,3,1,0,1,0,0,0,0
675,3.9,10,48,2004.0,9,132,90505.0,2,0,1,0,0,1,0,0
598,3.6,18,8,2008.0,5,24,68439.0,2,1,0,0,0,1,0,0
732,4.2,3,16,1898.0,5,295,93543.0,3,1,0,0,0,0,1,0
265,4.2,3,16,1877.0,6,120,76500.0,3,0,1,0,0,0,1,0
1103,4.3,3,16,1883.0,7,18,75000.0,3,0,1,1,0,0,0,0
1090,4.3,3,16,1871.0,0,116,69039.0,3,1,0,0,0,0,1,0
