employer,employer_rating,sector,industry,employer_founded,employer_revenue,location,min_salary,max_salary,average_base_salary,rating_range,estimator_0,estimator_1,job_title_category_AI / ML Engineer,job_title_category_Data Analyst,job_title_category_Data Engineer,job_title_category_Data Scientist,job_title_category_Statistician
321,4.9,10,45,2005.0,2,218,165000.0,165000.0,165000.0,3,0,1,0,0,0,1,0
496,4.4,24,77,1986.0,0,380,50000.0,80000.0,65000.0,3,0,1,0,1,0,0,0
359,4.0,15,80,1982.0,8,311,100000.0,142000.0,120850.0,2,0,1,0,1,0,0,0
416,4.7,24,77,1986.0,0,316,91000.0,126000.0,107145.0,3,1,0,0,0,0,1,0
945,4.1,23,3,1967.0,9,94,159000.0,159000.0,158950.0,3,0,1,1,0,0,0,0
143,4.2,24,77,1986.0,0,212,62000.0,62000.0,62000.0,3,0,1,0,1,0,0,0
405,3.3,24,77,1986.0,1,218,90000.0,126000.0,106552.0,2,1,0,0,0,0,1,0
1030,3.6,24,77,1986.0,0,329,70000.0,100000.0,85000.0,2,0,1,0,0,0,1,0
745,3.3,24,77,1986.0,0,385,115200.0,124800.0,120000.0,2,0,1,0,0,0,1,0
721,3.8,11,47,2016.0,0,275,128000.0,175000.0,149887.0,2,1,0,0,0,0,1,0
258,4.1,24,77,1986.0,0,94,101280.0,121977.6,111628.8,3,0,1,1,0,0,0,0
399,3.2,15,1,1986.0,1,333,96000.0,96000.0,96000.0,2,0,1,0,1,0,0,0
537,2.9,24,77,1986.0,0,313,115200.0,124800.0,120000.0,1,0,1,0,0,0,1,0
765,3.2,11,46,2012.0,7,253,131000.0,172000.0,151700.0,2,0,1,0,0,0,1,0
149,3.3,5,49,1995.0,5,99,112000.0,112000.0,112112.0,2,0,1,0,1,0,0,0
677,3.7,24,77,1986.0,0,73,83000.0,115000.0,97718.0,2,1,0,0,1,0,0,0
197,3.4,15,1,1986.0,0,285,101000.0,147000.0,121858.0,2,1,0,0,0,0,1,0
578,5.0,10,30,1986.0,0,71,100000.0,120000.0,110000.0,3,0,1,0,0,0,1,0
487,4.1,24,77,1986.0,0,385,100000.0,115000.0,107500.0,3,0,1,0,0,0,1,0
818,4.2,10,45,2008.0,3,27,76800.0,86400.0,81600.0,3,0,1,1,0,0,0,0
755,5.0,10,45,1986.0,0,372,91000.0,132000.0,109592.0,3,1,0,0,0,0,1,0
584,3.8,2,19,1884.0,9,271,76000.0,108000.0,90423.0,2,1,0,0,0,0,1,0
698,3.9,10,30,2003.0,6,384,120000.0,183000.0,148118.0,2,1,0,0,0,0,1,0
1195,3.9,24,77,1986.0,0,171,96000.0,115200.0,105600.0,2,0,1,0,0,1,0,0
304,3.8,23,67,1969.0,9,43,72000.0,105000.0,86896.0,2,1,0,0,1,0,0,0
99,4.1,14,28,1967.0,9,340,120000.0,165000.0,142500.0,3,0,1,0,0,0,1,0
1011,4.3,24,77,1986.0,0,313,153600.0,163200.0,158400.0,3,0,1,0,0,0,1,0
408,4.4,10,48,2013.0,0,286,100000.0,150000.0,122429.0,3,1,0,1,0,0,0,0
975,4.9,10,45,2015.0,2,94,82732.8,99628.8,91180.8,3,0,1,0,0,0,1,0
917,3.7,21,23,1952.0,8,288,53000.0,82000.0,66310.0,2,1,0,0,1,0,0,0
840,4.4,24,77,1986.0,1,288,94000.0,137000.0,113088.0,3,1,0,1,0,0,0,0
1203,5.0,10,45,2013.0,3,361,80000.0,119000.0,97858.0,3,1,0,0,0,0,1,0
523,3.7,24,77,1986.0,0,171,96000.0,115200.0,105600.0,2,0,1,0,0,0,1,0
1202,2.3,24,77,1986.0,2,202,79000.0,111000.0,93445.0,1,1,0,1,0,0,0,0
333,3.3,24,77,1986.0,0,8,50000.0,100000.0,75000.0,2,0,1,0,0,0,1,0
738,2.9,24,77,1986.0,0,257,120000.0,120000.0,120000.0,1,0,1,0,0,0,1,0
456,4.1,11,47,1914.0,5,210,79000.0,146000.0,112100.0,3,0,1,0,0,0,1,0
983,3.8,18,8,1986.0,0,313,103000.0,179000.0,140600.0,2,0,1,0,0,0,1,0
465,3.7,24,77,1986.0,0,73,85000.0,117000.0,100130.0,2,1,0,0,0,0,1,0
67,3.7,10,48,1994.0,9,345,81000.0,81000.0,81000.0,2,0,1,0,0,1,0,0
1194,3.2,15,10,1972.0,8,253,104000.0,130000.0,117000.0,2,0,1,0,0,0,1,0
391,3.9,6,56,1908.0,0,75,75000.0,117000.0,93234.0,2,1,0,0,0,0,1,0
1136,3.1,7,41,2001.0,7,346,79000.0,108000.0,92074.0,2,1,0,0,0,0,1,0
264,3.4,14,28,1947.0,5,299,81000.0,118000.0,97442.0,2,1,0,0,0,0,1,0
624,3.5,21,42,1921.0,9,68,76000.0,145000.0,110650.0,2,0,1,0,1,0,0,0
238,3.5,7,41,1970.0,6,254,107000.0,145000.0,124584.0,2,1,0,0,0,0,1,0
505,4.2,10,45,1998.0,3,140,120960.0,128640.0,124800.0,3,0,1,0,0,0,1,0
249,3.3,6,55,1820.0,0,171,60000.0,67000.0,63500.0,2,0,1,0,0,0,1,0
901,3.7,4,29,1934.0,7,235,82000.0,118000.0,98749.0,2,1,0,0,0,0,1,0
509,3.8,24,77,1986.0,0,313,134400.0,153600.0,144000.0,2,0,1,0,0,0,1,0
369,5.0,24,77,1986.0,0,260,94000.0,130000.0,110340.0,3,1,0,0,0,0,1,0
3,3.8,24,77,1986.0,0,103,800000.0,900000.0,850000.0,2,0,1,0,0,0,1,0
894,3.7,13,12,1986.0,0,141,84000.0,116000.0,98796.0,2,1,0,0,0,0,1,0
298,1.0,24,77,1986.0,0,218,107000.0,141000.0,122757.0,0,1,0,0,0,1,0,0
190,4.0,2,4,1986.0,3,225,85000.0,117000.0,99919.0,2,1,0,0,0,0,1,0
678,4.1,14,51,1889.0,9,140,93000.0,122000.0,106750.0,3,1,0,0,0,0,1,0
448,5.0,24,77,1986.0,0,66,88000.0,126000.0,105321.0,3,1,0,0,0,0,1,0
1102,4.1,3,16,1890.0,6,261,60000.0,70000.0,65000.0,3,0,1,0,0,0,1,0
1195,4.1,24,77,1986.0,0,171,96000.0,115200.0,105600.0,3,0,1,0,0,1,0,0
866,3.0,21,81,1990.0,8,407,70000.0,85000.0,77500.0,1,0,1,0,0,0,1,0
330,3.8,15,31,1923.0,9,180,109000.0,144000.0,125122.0,2,1,0,0,0,0,1,0
458,3.6,5,6,1960.0,0,331,112000.0,152000.0,131860.0,2,0,1,0,0,0,1,0
1082,3.9,3,27,2010.0,0,332,144000.0,198000.0,171000.0,2,0,1,0,0,0,1,0
762,4.1,10,45,2006.0,3,27,134400.0,153600.0,144000.0,3,0,1,0,0,0,1,0
390,3.9,23,73,2000.0,2,143,85000.0,113000.0,97985.0,2,1,0,0,0,0,1,0
674,3.6,10,30,2015.0,0,73,87000.0,119000.0,101671.0,2,1,0,0,0,0,1,0
1089,3.6,7,41,1863.0,0,347,72000.0,97000.0,83824.0,2,1,0,0,0,0,1,0
403,4.9,24,77,1986.0,0,313,150000.0,300000.0,225000.0,3,0,1,0,0,0,1,0
372,3.6,24,77,1986.0,0,385,384000.0,384000.0,384000.0,2,0,1,0,0,0,1,0
1121,4.3,10,45,1986.0,2,372,80000.0,124000.0,99636.0,3,1,0,0,0,0,1,0
448,5.0,24,77,1986.0,0,13,105000.0,143000.0,122295.0,3,1,0,0,0,0,1,0
660,4.7,13,12,2008.0,0,13,90000.0,100000.0,95000.0,3,0,1,0,0,0,1,0
680,4.3,10,18,1975.0,9,385,94000.0,183000.0,138450.0,3,0,1,0,0,0,1,0
526,3.9,10,45,2003.0,3,361,102000.0,140000.0,119374.0,2,1,0,0,0,0,1,0
656,3.7,9,39,2008.0,0,313,119040.0,130560.0,124800.0,2,0,1,1,0,0,0,0
161,3.8,10,18,1986.0,0,313,120000.0,135000.0,127500.0,2,0,1,0,0,0,1,0
331,4.0,24,77,1986.0,0,313,120000.0,140000.0,130000.0,2,0,1,0,0,0,1,0
987,3.9,22,13,1986.0,0,361,150000.0,175000.0,162500.0,2,0,1,0,0,0,1,0
483,3.3,14,21,2013.0,0,73,85000.0,100000.0,92500.0,2,0,1,0,1,0,0,0
380,3.4,5,6,1986.0,3,316,94000.0,135000.0,113048.0,2,1,0,0,0,0,1,0
61,4.1,10,45,2001.0,4,218,103000.0,140000.0,119947.0,3,1,0,0,0,0,1,0
786,4.1,5,32,2020.0,0,332,170000.0,225000.0,197500.0,3,0,1,0,0,0,1,0
527,4.0,10,45,1982.0,0,310,67200.0,74880.0,71040.0,2,0,1,0,0,0,1,0
109,4.2,10,30,2008.0,0,332,202000.0,316000.0,259000.0,3,0,1,0,0,0,1,0
637,3.8,14,76,1957.0,9,204,102000.0,145000.0,122101.0,2,1,0,0,0,0,1,0
740,4.8,24,77,1986.0,0,340,83000.0,118000.0,98926.0,3,1,0,0,0,1,0,0
730,3.0,24,77,1986.0,0,318,100000.0,120000.0,110000.0,1,0,1,0,0,0,1,0
37,3.5,0,2,1973.0,3,123,95000.0,110000.0,102500.0,2,0,1,0,0,1,0,0
383,3.4,5,32,2000.0,7,15,106000.0,144000.0,123883.0,2,1,0,0,0,0,1,0
807,4.4,22,13,1986.0,4,372,98000.0,143000.0,118207.0,3,1,0,0,0,0,1,0
762,4.1,10,45,2006.0,3,369,153600.0,163200.0,158400.0,3,0,1,1,0,0,0,0
532,4.2,24,77,1986.0,0,13,110000.0,130000.0,120000.0,3,0,1,0,0,0,1,0
1062,3.8,6,56,1775.0,0,393,96000.0,148000.0,122070.0,2,0,1,0,0,0,1,0
722,3.8,24,77,1986.0,0,386,45000.0,55000.0,50000.0,2,0,1,0,0,0,1,0
154,3.6,24,77,1986.0,0,73,86000.0,124000.0,103389.0,2,1,0,0,0,0,1,0
298,1.0,24,77,1986.0,0,125,102000.0,146000.0,122103.0,0,1,0,0,0,0,1,0
196,3.1,7,41,1963.0,9,397,83000.0,175000.0,129008.0,2,0,1,0,0,0,1,0
1133,3.0,7,41,2014.0,4,313,165000.0,213000.0,189043.0,1,0,1,0,0,0,1,0
870,3.1,13,12,2016.0,0,13,78000.0,132000.0,101287.0,2,1,0,0,0,0,1,0
254,3.7,7,41,1921.0,7,77,58387.2,89049.6,73728.0,2,0,1,0,0,0,1,0
247,3.6,5,6,1828.0,8,41,110000.0,147000.0,127373.0,2,1,0,0,0,0,1,0
650,3.6,7,41,1994.0,9,356,100000.0,138000.0,117175.0,2,1,0,0,0,0,1,0
789,3.9,21,81,1987.0,7,128,107000.0,150000.0,126927.0,2,1,0,0,0,0,1,0
791,3.9,10,48,1998.0,9,18,118000.0,147000.0,131640.0,2,1,0,0,0,0,1,0
157,3.9,18,8,1978.0,3,56,123000.0,150000.0,136006.0,2,1,0,0,0,0,1,0
518,2.9,14,40,2016.0,0,313,118000.0,144000.0,130950.0,1,0,1,0,1,0,0,0
152,5.0,24,77,1986.0,0,172,145000.0,200000.0,172500.0,3,0,1,0,0,0,1,0
347,3.6,24,77,1991.0,3,313,65000.0,65000.0,65000.0,2,0,1,0,0,0,1,0
496,4.0,24,77,1986.0,0,380,50000.0,80000.0,65000.0,2,0,1,0,1,0,0,0
805,4.4,10,30,1998.0,9,332,170000.0,240000.0,205000.0,3,0,1,0,0,0,1,0
304,3.8,23,67,1969.0,9,403,75000.0,106000.0,89273.0,2,1,0,0,1,0,0,0
224,3.1,24,77,2017.0,3,253,136000.0,140000.0,138000.0,2,0,1,0,1,0,0,0
310,4.9,10,45,2003.0,0,151,106000.0,139000.0,121278.0,3,1,0,0,0,0,1,0
697,5.0,24,77,1986.0,0,395,153600.0,153600.0,153600.0,3,0,1,0,0,0,1,0
2,2.4,9,39,1986.0,2,174,66000.0,107000.0,84271.0,1,1,0,0,0,0,1,0
401,3.2,14,21,2014.0,0,135,79000.0,130000.0,104500.0,2,0,1,0,0,0,1,0
487,4.0,24,77,1986.0,0,385,100000.0,115000.0,107500.0,2,0,1,0,0,0,1,0
705,4.1,5,6,1999.0,0,331,96000.0,124800.0,110400.0,3,0,1,0,0,0,1,0
324,3.4,10,18,1998.0,7,18,79000.0,114000.0,95019.0,2,1,0,0,1,0,0,0
358,4.4,13,12,1995.0,3,13,138000.0,177000.0,156161.0,3,1,0,0,0,0,1,0
933,3.6,14,28,1962.0,7,256,49920.0,91200.0,70560.0,2,0,1,0,0,0,1,0
545,4.6,10,45,2015.0,0,354,97000.0,136000.0,114847.0,3,1,0,0,0,0,1,0
271,3.8,10,45,1986.0,0,361,85000.0,130000.0,105339.0,2,1,0,0,0,0,1,0
590,3.8,10,48,2013.0,0,129,115000.0,148000.0,130233.0,2,1,0,0,0,0,1,0
742,3.3,10,18,1998.0,5,313,95000.0,115000.0,105000.0,2,0,1,0,0,0,1,0
849,3.0,10,30,2014.0,2,395,67000.0,110000.0,85689.0,1,1,0,0,0,0,1,0
470,3.0,4,29,1999.0,7,61,68000.0,104000.0,84339.0,1,1,0,0,1,0,0,0
492,4.6,10,45,1986.0,0,304,94000.0,125000.0,108123.0,3,1,0,0,0,0,1,0
1066,4.2,3,16,1919.0,6,200,100000.0,135000.0,117251.0,3,0,1,0,0,0,0,1
969,3.8,10,30,1987.0,7,142,115200.0,127680.0,121440.0,2,0,1,0,0,0,1,0
889,4.2,10,18,1982.0,5,231,94000.0,124000.0,107953.0,3,1,0,1,0,0,0,0
68,3.7,10,48,1994.0,9,345,136000.0,136000.0,136000.0,2,0,1,0,0,0,1,0
56,3.4,11,46,1931.0,9,73,38400.0,53760.0,46080.0,2,0,1,0,0,0,1,0
169,4.2,13,12,1914.0,8,33,106000.0,242000.0,174100.0,3,0,1,1,0,0,0,0
104,4.1,24,77,1986.0,0,395,50000.0,77000.0,62002.0,3,1,0,0,0,0,0,1
783,4.1,4,29,1965.0,7,317,88000.0,128000.0,106306.0,3,1,0,0,0,0,1,0
639,4.3,0,2,1968.0,7,125,97000.0,150000.0,120908.0,3,1,0,0,0,0,1,0
934,4.0,13,12,2001.0,7,18,107000.0,142000.0,122958.0,2,1,0,0,0,1,0,0
1187,3.6,24,77,1986.0,0,274,75000.0,109000.0,92043.0,2,0,1,1,0,0,0,0
1098,4.0,3,16,1865.0,7,191,51000.0,85000.0,68221.0,2,0,1,0,0,0,1,0
658,3.3,0,2,1986.0,2,151,108000.0,180000.0,144000.0,2,0,1,0,0,0,1,0
167,3.5,14,33,1986.0,7,362,81000.0,114000.0,96181.0,2,1,0,0,1,0,0,0
665,3.4,18,8,1992.0,7,74,125000.0,196000.0,156384.0,2,1,0,0,0,0,1,0
98,4.2,10,18,1976.0,9,93,139000.0,257000.0,197700.0,3,0,1,0,0,0,1,0
560,4.0,5,6,1799.0,9,253,128000.0,195000.0,161625.0,2,0,1,1,0,0,0,0
1146,3.4,21,36,1962.0,9,30,88000.0,127000.0,105463.0,2,1,0,0,0,0,1,0
667,4.1,18,8,1891.0,9,306,101000.0,159000.0,130100.0,3,0,1,0,0,0,1,0
607,3.8,0,2,1969.0,9,33,122000.0,221000.0,171550.0,2,0,1,0,0,0,1,0
393,4.3,5,49,1946.0,9,104,113000.0,150000.0,129926.0,3,1,0,0,0,0,1,0
259,3.8,10,45,1994.0,9,340,160000.0,170000.0,165000.0,2,0,1,0,0,0,1,0
48,3.6,0,2,2003.0,7,151,89000.0,117000.0,101701.0,2,1,0,0,0,0,1,0
316,4.0,13,12,1850.0,9,323,92000.0,134000.0,110900.0,2,1,0,0,0,0,1,0
72,3.7,10,48,1994.0,9,29,127000.0,127000.0,127300.0,2,0,1,0,0,0,1,0
486,4.0,10,18,1885.0,9,176,89000.0,117000.0,101965.0,2,1,0,0,0,0,1,0
676,3.9,10,48,2004.0,9,253,134000.0,204000.0,169000.0,2,0,1,0,0,1,0,0
39,3.6,10,48,2014.0,8,332,106000.0,155000.0,128380.0,2,1,0,0,0,0,1,0
896,3.6,10,45,1986.0,0,357,90000.0,120000.0,105000.0,2,0,1,0,0,0,1,0
536,4.1,10,30,2015.0,0,253,185000.0,220000.0,202500.0,3,0,1,0,0,0,1,0
792,3.5,10,30,1998.0,7,269,90000.0,128000.0,107099.0,2,1,0,0,0,0,1,0
209,3.0,2,79,1984.0,0,137,140000.0,165000.0,152500.0,1,0,1,0,0,1,0,0
132,3.6,18,8,1931.0,9,98,80000.0,110000.0,95000.0,2,0,1,0,1,0,0,0
703,4.4,6,56,1958.0,9,138,94000.0,157000.0,121436.0,3,1,0,0,0,0,1,0
863,3.9,24,77,1986.0,0,288,90000.0,100000.0,95000.0,2,0,1,0,1,0,0,0
489,4.3,7,41,1919.0,0,158,76000.0,109000.0,91029.0,3,1,0,0,0,0,1,0
1064,4.1,6,56,1870.0,0,395,139000.0,181000.0,160306.0,3,0,1,0,0,0,0,1
562,3.9,12,50,1958.0,5,207,80000.0,110000.0,93472.0,2,1,0,0,0,0,0,1
72,3.7,10,48,1994.0,9,345,112000.0,112000.0,111600.0,2,0,1,0,0,0,1,0
72,3.7,10,48,1994.0,9,345,115000.0,115000.0,115000.0,2,0,1,1,0,0,0,0
560,4.0,5,6,1799.0,9,290,81000.0,120000.0,98495.0,2,1,0,0,0,0,1,0
553,3.5,13,12,1975.0,7,73,105000.0,115000.0,110000.0,2,0,1,0,1,0,0,0
268,4.8,10,45,1986.0,3,163,74000.0,102000.0,86551.0,3,1,0,0,1,0,0,0
1000,4.1,18,8,1781.0,9,192,106000.0,139000.0,121257.0,3,1,0,0,0,0,0,1
1200,4.0,10,30,2017.0,0,316,160000.0,200000.0,180000.0,2,0,1,0,0,0,1,0
884,4.3,10,30,1972.0,9,275,160000.0,222000.0,188548.0,3,1,0,1,0,0,0,0
680,4.3,10,18,1975.0,9,253,94000.0,183000.0,138450.0,3,0,1,0,0,0,1,0
857,3.6,10,18,1993.0,0,18,105000.0,148000.0,124821.0,2,1,0,0,0,0,1,0
72,3.7,10,48,1994.0,9,253,112000.0,112000.0,111600.0,2,0,1,0,0,0,1,0
11,3.8,2,4,1990.0,9,18,100000.0,148000.0,124000.0,2,0,1,1,0,0,0,0
307,3.5,14,51,1937.0,7,215,102000.0,144000.0,121188.0,2,1,0,0,0,0,1,0
850,3.5,7,41,2003.0,0,313,54000.0,93000.0,73594.0,2,0,1,0,0,0,1,0
440,3.9,9,39,1986.0,0,313,105600.0,115200.0,110400.0,2,0,1,0,0,0,1,0
935,3.7,10,18,2011.0,0,200,250000.0,375000.0,312500.0,2,0,1,0,0,0,1,0
438,4.2,18,8,2008.0,0,313,130000.0,130000.0,130000.0,3,0,1,1,0,0,0,0
639,4.3,0,2,1968.0,7,66,105000.0,145000.0,123249.0,3,1,0,0,0,0,1,0
535,3.4,20,65,2018.0,0,15,88000.0,121000.0,102819.0,2,1,0,0,0,0,1,0
1038,4.1,11,47,1853.0,9,144,155000.0,257000.0,205950.0,3,0,1,0,0,1,0,0
659,3.8,7,41,1986.0,9,321,164000.0,238000.0,200866.0,2,0,1,1,0,0,0,0
751,3.8,16,15,1986.0,0,246,72000.0,109000.0,90500.0,2,0,1,0,1,0,0,0
284,3.4,7,41,1986.0,0,136,85000.0,116000.0,99538.0,2,1,0,1,0,0,0,0
245,3.8,5,49,1812.0,9,249,141000.0,141000.0,141477.0,2,0,1,0,0,0,1,0
1070,4.2,23,73,2003.0,2,329,73000.0,134000.0,103494.0,3,0,1,0,0,0,0,1
706,3.3,11,47,1920.0,7,410,68000.0,104000.0,83757.0,2,1,0,0,0,0,1,0
316,4.0,13,12,1850.0,9,323,78000.0,118000.0,96095.0,2,1,0,0,0,0,1,0
72,3.7,10,48,1994.0,9,331,105000.0,105000.0,105100.0,2,0,1,0,0,0,1,0
546,4.6,10,45,2015.0,0,151,92000.0,127000.0,108309.0,3,1,0,0,0,0,1,0
569,4.1,24,77,1986.0,0,388,90000.0,130000.0,110000.0,3,0,1,1,0,0,0,0
703,4.4,6,56,1958.0,9,278,86000.0,135000.0,107976.0,3,1,0,1,0,0,0,0
639,4.3,0,2,1968.0,7,99,70000.0,117000.0,93700.0,3,0,1,0,0,0,1,0
98,4.2,10,18,1976.0,9,93,171000.0,257000.0,213600.0,3,0,1,0,0,0,1,0
827,3.8,11,47,1937.0,9,385,70000.0,103000.0,86450.0,2,0,1,0,0,0,1,0
1146,3.4,21,36,1962.0,9,30,80000.0,155000.0,117500.0,2,0,1,0,1,0,0,0
931,3.3,1,69,1998.0,5,18,110000.0,110000.0,110000.0,2,0,1,1,0,0,0,0
98,4.2,10,18,1976.0,9,345,162000.0,285000.0,223300.0,3,0,1,0,0,0,1,0
655,4.7,10,18,2016.0,0,275,140000.0,140000.0,140000.0,3,0,1,0,0,0,1,0
760,3.6,7,41,1986.0,9,116,142000.0,273000.0,207750.0,2,0,1,0,0,0,1,0
68,3.7,10,48,1994.0,9,253,123000.0,123000.0,122900.0,2,0,1,0,0,0,1,0
68,3.7,10,48,1994.0,9,253,136000.0,136000.0,136000.0,2,0,1,0,0,0,1,0
59,3.6,9,70,1986.0,0,253,140000.0,160000.0,150000.0,2,0,1,0,0,0,1,0
71,3.7,10,48,1994.0,9,253,136000.0,136000.0,136000.0,2,0,1,0,0,0,1,0
98,4.2,10,18,1976.0,9,345,231000.0,346000.0,288400.0,3,0,1,0,0,0,1,0
68,3.7,10,48,1994.0,9,345,115000.0,115000.0,115000.0,2,0,1,0,0,0,1,0
776,3.9,5,0,1998.0,8,41,108000.0,156000.0,130047.0,2,1,0,0,0,0,1,0
676,3.9,10,48,2004.0,9,369,170000.0,240000.0,205000.0,2,0,1,0,0,0,1,0
70,3.8,10,48,2006.0,9,94,111000.0,157000.0,131822.0,2,1,0,0,0,0,1,0
245,3.8,5,49,1812.0,9,372,114000.0,171000.0,142300.0,2,0,1,0,0,0,1,0
659,3.8,7,41,1986.0,9,321,142000.0,205000.0,173555.0,2,0,1,0,0,0,1,0
999,3.8,16,15,1986.0,0,385,85000.0,95000.0,90000.0,2,0,1,0,0,0,1,0
639,4.3,0,2,1968.0,7,395,94000.0,134000.0,111818.0,3,1,0,0,1,0,0,0
183,3.9,21,81,1998.0,0,385,97000.0,162000.0,129700.0,2,0,1,0,1,0,0,0
868,4.1,24,77,1986.0,0,31,134400.0,144000.0,139200.0,3,0,1,0,0,0,1,0
874,4.2,6,56,1967.0,4,113,120000.0,185000.0,152500.0,3,0,1,0,0,0,1,0
316,4.0,13,12,1850.0,9,323,112000.0,152000.0,130564.0,2,1,0,0,0,0,1,0
592,3.5,0,2,1995.0,6,160,55000.0,86000.0,68748.0,2,1,0,0,0,0,1,0
70,3.8,10,48,2006.0,9,345,136000.0,136000.0,136000.0,2,0,1,0,0,0,1,0
70,3.8,10,48,2006.0,9,99,115000.0,115000.0,115000.0,2,0,1,0,0,0,1,0
982,4.8,10,68,2017.0,0,332,151000.0,177000.0,164000.0,3,0,1,1,0,0,0,0
680,4.3,10,18,1975.0,9,385,134000.0,257000.0,195200.0,3,0,1,0,0,0,1,0
1047,3.3,21,57,1837.0,7,253,130000.0,183000.0,156313.0,2,0,1,0,0,0,1,0
209,3.0,2,79,1984.0,0,137,125000.0,145000.0,135000.0,1,0,1,0,0,1,0,0
639,4.3,0,2,1968.0,7,151,92000.0,124000.0,106668.0,3,1,0,0,0,1,0,0
699,4.6,10,18,1993.0,8,340,176000.0,334000.0,254750.0,3,0,1,0,0,1,0,0
572,4.0,3,16,1876.0,7,19,55000.0,97000.0,75900.0,2,0,1,0,0,0,1,0
269,4.2,24,77,1986.0,0,13,86000.0,124000.0,103075.0,3,1,0,0,0,0,1,0
1076,4.3,18,8,1887.0,0,385,139000.0,181000.0,160306.0,3,0,1,0,0,0,1,0
196,3.1,7,41,1963.0,9,253,107000.0,206000.0,156303.0,2,0,1,0,0,0,1,0
792,3.5,10,30,1998.0,7,269,90000.0,127000.0,106868.0,2,1,0,0,0,0,1,0
702,3.7,24,77,1986.0,0,354,88000.0,131000.0,107585.0,2,1,0,0,0,0,1,0
572,4.0,3,16,1876.0,7,19,55000.0,97000.0,75900.0,2,0,1,0,0,0,1,0
676,3.9,10,48,2004.0,9,247,69000.0,99000.0,84001.0,2,0,1,0,0,0,1,0
98,4.2,10,18,1976.0,9,93,200000.0,300000.0,250000.0,3,0,1,0,0,0,1,0
617,4.9,24,77,1986.0,0,313,120000.0,175000.0,147500.0,3,0,1,1,0,0,0,0
638,4.7,15,1,1986.0,3,316,82000.0,114000.0,96614.0,3,1,0,0,0,0,1,0
1167,4.1,10,18,1990.0,9,325,84000.0,118000.0,99700.0,3,1,0,0,0,0,1,0
666,3.8,7,41,1906.0,0,158,69000.0,98000.0,82554.0,2,1,0,0,0,0,1,0
349,3.7,13,12,1999.0,6,144,110000.0,125000.0,117500.0,2,0,1,0,0,0,1,0
1147,3.6,15,31,2003.0,9,92,120000.0,222000.0,171000.0,2,0,1,0,0,0,1,0
21,3.5,22,74,1876.0,9,8,159000.0,159000.0,159100.0,2,0,1,0,0,0,1,0
741,3.5,17,22,2002.0,0,18,82000.0,116000.0,97910.0,2,1,0,0,0,0,1,0
1044,3.6,18,8,1902.0,9,325,88000.0,116000.0,101182.0,2,1,0,0,0,0,1,0
80,4.2,18,8,1980.0,9,395,160000.0,193000.0,176501.0,3,0,1,0,0,0,1,0
434,4.3,3,16,1885.0,7,15,57000.0,84000.0,69462.0,3,1,0,1,0,0,0,0
5,3.9,18,8,2013.0,9,166,142000.0,197000.0,166907.0,2,1,0,0,0,0,0,1
315,4.1,10,45,1984.0,9,18,119000.0,163000.0,139372.0,3,1,0,1,0,0,0,0
939,4.7,24,77,1986.0,0,331,98000.0,144000.0,120750.0,3,0,1,0,0,0,1,0
352,3.4,13,12,2000.0,5,18,100000.0,120000.0,110000.0,2,0,1,0,0,0,1,0
1168,4.2,24,77,1986.0,0,313,40000.0,130000.0,85000.0,3,0,1,1,0,0,0,0
139,3.9,13,12,1901.0,6,385,90000.0,124000.0,106930.0,2,0,1,1,0,0,0,0
169,4.2,13,12,1914.0,8,260,45000.0,93000.0,69150.0,3,0,1,0,0,1,0,0
639,4.3,0,2,1968.0,7,14,171000.0,284000.0,227250.0,3,0,1,0,0,0,1,0
306,4.0,18,8,1899.0,8,20,132000.0,179000.0,153939.0,2,1,0,0,0,0,0,1
346,4.0,0,2,1969.0,5,114,76000.0,117000.0,93990.0,2,1,0,0,0,0,1,0
434,4.3,3,16,1885.0,7,15,46000.0,74000.0,58747.0,3,1,0,1,0,0,0,0
171,3.7,14,21,1964.0,7,131,103000.0,141000.0,120721.0,2,1,0,1,0,0,0,0
479,4.1,5,32,2001.0,5,385,72000.0,111000.0,91500.0,3,0,1,0,1,0,0,0
1111,3.5,4,29,1986.0,0,385,115000.0,145000.0,130000.0,2,0,1,0,0,0,1,0
1075,3.6,1,24,1986.0,0,395,118000.0,181000.0,149589.0,2,0,1,0,0,0,1,0
545,4.6,10,45,2015.0,0,316,98000.0,138000.0,116441.0,3,1,0,0,0,0,1,0
659,3.8,7,41,1986.0,9,286,102000.0,126000.0,113308.0,2,1,0,1,0,0,0,0
169,4.2,13,12,1914.0,8,109,52000.0,119000.0,85550.0,3,0,1,1,0,0,0,0
68,3.7,10,48,1994.0,9,99,103000.0,103000.0,103400.0,2,0,1,1,0,0,0,0
119,4.0,4,29,1906.0,7,94,84000.0,116000.0,98626.0,2,1,0,0,1,0,0,0
1080,3.9,7,41,1943.0,7,94,97000.0,148000.0,119930.0,2,1,0,1,0,0,0,0
68,3.7,10,48,1994.0,9,332,136000.0,136000.0,136000.0,2,0,1,0,0,0,1,0
70,3.8,10,48,2006.0,9,345,150000.0,150000.0,149600.0,2,0,1,1,0,0,0,0
1139,3.3,14,51,1958.0,7,118,68000.0,97000.0,81414.0,2,1,0,0,0,0,1,0
71,3.7,10,48,1994.0,9,345,136000.0,136000.0,136000.0,2,0,1,0,0,0,1,0
