employer,employer_rating,sector,industry,employer_founded,employer_revenue,location,min_salary,max_salary,rating_range,estimator_0,estimator_1,job_title_category_AI / ML Engineer,job_title_category_Data Analyst,job_title_category_Data Engineer,job_title_category_Data Scientist,job_title_category_Statistician,average_base_salary
873,4.0,24,77,1986.0,0,313,124800.0,134400.0,2,0,1,0,1,0,0,0,129600.0
442,3.4,4,29,1933.0,9,392,128000.0,169000.0,2,1,0,0,0,0,1,0,147222.0
1117,3.5,10,68,1991.0,0,73,83000.0,114000.0,2,1,0,0,0,0,1,0,97046.0
434,4.3,3,16,1885.0,7,15,57000.0,84000.0,3,1,0,1,0,0,0,0,69462.0
688,3.9,5,49,1935.0,9,253,131000.0,202000.0,2,1,0,0,0,0,1,0,162943.0
453,4.3,10,48,2009.0,0,385,337000.0,403000.0,3,0,1,0,0,0,1,0,370000.0
321,4.2,10,45,2005.0,2,218,165000.0,165000.0,3,0,1,0,0,0,1,0,165000.0
72,3.7,10,48,1994.0,9,29,167000.0,167000.0,2,0,1,1,0,0,0,0,166700.0
232,3.5,3,60,1883.0,0,73,120000.0,140000.0,2,0,1,0,0,0,1,0,130000.0
1095,4.2,3,16,1905.0,7,96,64000.0,77000.0,3,0,1,1,0,0,0,0,70904.0
1185,2.4,15,1,2000.0,0,253,170000.0,220000.0,1,0,1,1,0,0,0,0,195000.0
142,4.4,13,12,1973.0,8,15,261000.0,313000.0,3,0,1,0,0,0,1,0,286750.0
640,4.1,10,30,1990.0,6,15,89000.0,123000.0,3,1,0,0,0,0,1,0,104676.0
700,3.6,6,55,1625.0,0,210,92000.0,121000.0,2,0,1,0,0,0,1,0,106799.0
555,4.9,10,30,1986.0,0,372,72000.0,118000.0,3,1,0,0,0,0,1,0,92438.0
625,4.5,10,18,2004.0,0,15,73000.0,112000.0,3,1,0,0,0,0,1,0,90219.0
1072,4.2,6,56,1934.0,0,395,45000.0,89000.0,3,0,1,0,0,0,1,0,67036.0
680,4.3,10,18,1975.0,9,309,134000.0,257000.0,3,0,1,0,0,0,1,0,195200.0
88,3.7,10,48,1994.0,9,18,121000.0,172000.0,2,1,0,0,1,0,0,0,143964.0
70,3.8,10,48,2006.0,9,94,111000.0,157000.0,2,1,0,0,0,0,1,0,131822.0
1175,4.1,10,48,2006.0,5,253,110000.0,195000.0,3,0,1,0,0,0,1,0,152375.0
573,4.2,18,8,1887.0,9,375,135000.0,232000.0,3,0,1,0,0,0,1,0,183650.0
289,4.0,10,45,2014.0,0,166,64000.0,96000.0,2,0,1,0,0,0,1,0,80300.0
547,3.9,10,68,2001.0,5,332,202809.6,202809.6,2,0,1,0,0,0,1,0,202809.6
22,3.9,10,45,1986.0,3,313,76800.0,82560.0,2,0,1,1,0,0,0,0,79680.0
366,3.7,5,49,1986.0,7,327,75000.0,95000.0,2,0,1,0,1,0,0,0,85000.0
1003,3.5,7,41,1986.0,0,313,100000.0,130000.0,2,0,1,0,1,0,0,0,115000.0
1013,3.5,7,41,2002.0,7,73,91000.0,124000.0,2,1,0,0,0,0,1,0,106090.0
330,3.8,15,31,1923.0,9,180,109000.0,144000.0,2,1,0,0,0,0,1,0,125122.0
571,4.3,0,2,1942.0,7,186,98000.0,143000.0,3,1,0,0,0,0,1,0,118645.0
639,4.3,0,2,1968.0,7,395,100000.0,136000.0,3,1,0,0,0,0,1,0,116804.0
44,3.0,10,68,1986.0,0,12,68000.0,104000.0,1,1,0,0,0,1,0,0,83952.0
193,4.2,24,77,1986.0,0,153,80640.0,86400.0,3,0,1,0,0,0,1,0,83520.0
1042,4.1,15,61,1877.0,0,395,117000.0,160000.0,3,1,0,0,0,0,1,0,137021.0
54,3.3,5,6,1935.0,3,73,115000.0,142000.0,2,1,0,0,0,0,1,0,127549.0
1051,3.6,21,42,1938.0,9,46,105000.0,152000.0,2,1,0,0,0,0,1,0,126273.0
506,4.1,10,18,1968.0,9,286,110000.0,165000.0,3,0,1,0,0,0,1,0,137177.0
487,5.0,24,77,1986.0,0,385,100000.0,115000.0,3,0,1,0,0,0,1,0,107500.0
1081,3.9,10,48,2009.0,9,332,185000.0,185000.0,2,0,1,1,0,0,0,0,185000.0
33,4.3,10,18,1982.0,9,333,135000.0,251000.0,3,0,1,1,0,0,0,0,193050.0
499,3.7,13,12,1969.0,7,316,70000.0,119000.0,2,0,1,0,1,0,0,0,94314.0
712,3.8,6,71,1986.0,0,378,74000.0,109000.0,2,0,1,0,0,0,0,1,91581.0
249,3.3,6,55,1820.0,0,171,60000.0,67000.0,2,0,1,0,0,0,1,0,63500.0
75,5.0,24,77,2017.0,3,287,73000.0,108000.0,3,1,0,0,0,0,1,0,89084.0
335,4.0,5,0,1986.0,0,385,60000.0,65000.0,2,0,1,0,0,0,1,0,62500.0
133,4.2,18,8,1885.0,9,319,108000.0,159000.0,3,1,0,0,0,0,0,1,130689.0
328,3.9,21,5,1960.0,7,344,107000.0,146000.0,2,1,0,0,0,0,1,0,124742.0
680,4.3,10,18,1975.0,9,309,134000.0,257000.0,3,0,1,0,0,0,1,0,195200.0
756,4.2,14,21,1986.0,0,238,78000.0,124000.0,3,1,0,0,0,0,1,0,98463.0
534,2.8,10,68,1998.0,6,313,126000.0,180000.0,1,0,1,1,0,0,0,0,153206.0
861,4.5,10,48,2008.0,0,150,200000.0,200000.0,3,0,1,0,0,0,1,0,200000.0
680,4.3,10,18,1975.0,9,309,134000.0,257000.0,3,0,1,0,0,0,1,0,195200.0
196,3.1,7,41,1963.0,9,253,83000.0,175000.0,2,0,1,0,0,0,1,0,129008.0
105,3.4,0,2,2012.0,2,160,83000.0,130000.0,2,1,0,1,0,0,0,0,103618.0
354,3.9,24,77,1986.0,0,18,55603.2,106137.6,2,0,1,0,0,0,1,0,80870.4
295,4.8,7,43,2017.0,0,385,175000.0,225000.0,3,0,1,0,0,0,1,0,200000.0
454,4.0,10,30,1986.0,2,90,81000.0,117000.0,2,1,0,0,0,0,1,0,97213.0
804,3.4,10,48,2007.0,4,332,108000.0,159000.0,2,1,0,0,0,0,1,0,131425.0
511,3.8,4,29,1997.0,0,155,79000.0,105000.0,2,1,0,0,0,0,1,0,91054.0
1195,3.9,24,77,1986.0,0,171,96000.0,115200.0,2,0,1,0,0,1,0,0,105600.0
1202,2.3,24,77,1986.0,2,202,79000.0,111000.0,1,1,0,1,0,0,0,0,93445.0
98,4.2,10,18,1976.0,9,93,183000.0,317000.0,3,0,1,0,0,0,1,0,250150.0
257,3.6,4,29,1986.0,7,158,81000.0,121000.0,2,1,0,0,0,0,1,0,99291.0
316,4.0,13,12,1850.0,9,323,72000.0,112000.0,2,1,0,0,0,0,1,0,89465.0
1068,3.9,6,56,2004.0,0,65,81000.0,106000.0,2,0,1,0,0,0,1,0,93150.0
35,4.1,10,18,1969.0,9,18,109000.0,154000.0,3,1,0,1,0,0,0,0,129455.0
93,3.5,24,77,1986.0,0,105,82560.0,86400.0,2,0,1,1,0,0,0,0,84480.0
1181,3.0,24,77,1986.0,0,234,76800.0,87936.0,1,0,1,1,0,0,0,0,82368.0
98,4.2,10,18,1976.0,9,345,132000.0,243000.0,3,0,1,1,0,0,0,0,187400.0
56,3.4,11,46,1931.0,9,73,88000.0,122000.0,2,0,1,0,0,0,1,0,104850.0
680,4.3,10,18,1975.0,9,385,94000.0,183000.0,3,0,1,0,0,0,1,0,138450.0
381,4.0,10,18,1956.0,0,385,147000.0,231000.0,2,0,1,0,0,0,1,0,189000.0
1027,3.6,7,41,1865.0,9,246,44000.0,69000.0,2,1,0,0,0,0,1,0,55103.0
161,3.3,10,18,1986.0,0,313,120000.0,135000.0,2,0,1,0,0,0,1,0,127500.0
633,5.0,24,77,1986.0,0,384,110000.0,210000.0,3,0,1,0,0,0,1,0,160000.0
721,3.8,11,47,2016.0,0,275,136000.0,168000.0,2,1,0,0,0,0,1,0,151056.0
697,3.7,24,77,1986.0,0,395,153600.0,153600.0,2,0,1,0,0,0,1,0,153600.0
36,3.9,10,18,1986.0,4,394,76000.0,115000.0,2,1,0,0,0,0,1,0,93559.0
1139,3.3,14,51,1958.0,7,118,68000.0,97000.0,2,1,0,0,0,0,1,0,81414.0
113,4.2,4,29,2014.0,0,269,71000.0,117000.0,3,1,0,0,0,0,1,0,91409.0
883,4.1,10,45,1969.0,8,33,95000.0,139000.0,3,1,0,1,0,0,0,0,115046.0
831,4.3,5,49,1950.0,4,312,99000.0,128000.0,3,0,1,0,0,0,1,0,113500.0
427,3.4,0,2,1982.0,7,365,86000.0,117000.0,2,1,0,1,0,0,0,0,100575.0
66,3.7,10,48,1994.0,9,345,81000.0,81000.0,2,0,1,0,0,1,0,0,81000.0
1030,3.6,24,77,1986.0,0,329,70000.0,100000.0,2,0,1,0,0,0,1,0,85000.0
132,3.6,18,8,1931.0,9,98,112000.0,154000.0,2,0,1,0,0,0,1,0,133000.0
1183,3.9,10,18,2014.0,0,130,221000.0,319000.0,2,0,1,1,0,0,0,0,270000.0
222,2.8,16,15,1989.0,4,51,70000.0,70000.0,1,0,1,0,1,0,0,0,70000.0
127,4.1,14,51,1995.0,5,34,89000.0,124000.0,3,1,0,0,0,0,1,0,105301.0
903,3.9,24,77,1986.0,0,389,76000.0,117000.0,2,1,0,0,0,0,1,0,94389.0
514,3.4,24,77,1986.0,0,54,85000.0,141000.0,2,1,0,0,0,0,1,0,109795.0
780,3.3,3,27,1986.0,0,385,172000.0,172000.0,2,0,1,0,0,0,1,0,172000.0
910,3.6,7,41,1907.0,7,345,123000.0,185000.0,2,0,1,0,0,0,1,0,153868.0
1038,4.1,11,47,1853.0,9,144,146000.0,240000.0,3,0,1,0,0,1,0,0,192800.0
1055,4.9,10,45,2021.0,2,200,140000.0,160000.0,3,0,1,0,0,0,1,0,150000.0
413,3.0,5,0,1995.0,3,33,76000.0,106000.0,1,1,0,0,0,0,0,1,89675.0
399,3.2,15,1,1986.0,1,333,96000.0,96000.0,2,0,1,0,1,0,0,0,96000.0
1178,3.8,15,1,2007.0,5,253,80000.0,100000.0,2,0,1,0,0,0,1,0,90000.0
579,3.8,14,33,1906.0,8,21,93000.0,130000.0,2,1,0,0,0,0,1,0,109639.0
1164,2.9,24,77,1986.0,0,246,67000.0,107000.0,1,1,0,0,0,0,1,0,84558.0
641,3.0,15,1,2003.0,5,313,93000.0,174000.0,1,0,1,0,0,0,1,0,133400.0
450,3.3,24,77,1986.0,0,313,50000.0,100000.0,2,0,1,0,0,0,1,0,75000.0
996,4.1,15,1,1984.0,0,94,90000.0,110000.0,3,0,1,0,1,0,0,0,100000.0
2,2.4,9,39,1986.0,2,337,109000.0,159000.0,1,1,0,0,0,0,1,0,131465.0
690,3.5,7,41,2013.0,7,253,59000.0,74000.0,2,0,1,0,1,0,0,0,66456.0
625,4.5,10,18,2004.0,0,15,77000.0,111000.0,3,1,0,0,1,0,0,0,92292.0
1036,4.2,6,56,1986.0,3,33,71000.0,99000.0,3,1,0,0,0,0,0,1,83670.0
67,3.7,10,48,1994.0,9,345,81000.0,81000.0,2,0,1,0,0,1,0,0,81000.0
128,5.0,24,77,1986.0,0,78,88000.0,121000.0,3,1,0,0,0,0,1,0,103135.0
277,4.4,9,70,1986.0,0,36,160000.0,256000.0,3,0,1,0,0,1,0,0,208000.0
136,3.9,0,2,1916.0,9,148,74000.0,110000.0,2,1,0,0,0,0,1,0,90409.0
1166,4.1,24,77,1986.0,7,395,78000.0,117000.0,3,1,0,0,0,0,0,1,95866.0
223,2.9,24,77,1986.0,0,276,83000.0,128000.0,1,1,0,0,0,0,1,0,103023.0
277,4.4,9,70,1986.0,0,253,160000.0,250000.0,3,0,1,0,0,0,1,0,205000.0
855,4.1,11,47,1977.0,7,253,95000.0,136000.0,3,0,1,0,0,0,1,0,115350.0
701,3.8,24,77,1986.0,0,210,70000.0,85000.0,2,0,1,0,0,0,1,0,77446.0
859,4.0,9,70,2019.0,2,336,150000.0,220000.0,2,0,1,1,0,0,0,0,185000.0
1033,5.0,24,77,1986.0,1,218,107000.0,147000.0,3,1,0,0,0,0,1,0,125279.0
1093,4.4,24,77,1986.0,0,32,70000.0,95000.0,3,0,1,0,0,0,1,0,82750.0
1120,2.4,24,77,1986.0,0,313,190000.0,210000.0,1,0,1,0,0,0,1,0,200000.0
952,4.4,9,70,2012.0,3,313,115200.0,134400.0,3,0,1,0,0,0,1,0,124800.0
897,3.6,10,18,1938.0,9,18,144000.0,257000.0,2,0,1,1,0,0,0,0,200841.0
260,3.7,24,77,1986.0,0,151,70000.0,70000.0,2,0,1,0,0,0,1,0,70000.0
119,4.0,4,29,1906.0,7,94,84000.0,116000.0,2,1,0,0,1,0,0,0,98626.0
331,4.0,24,77,1986.0,0,313,120000.0,140000.0,2,0,1,0,0,0,1,0,130000.0
118,4.0,10,68,2002.0,0,18,120000.0,167000.0,2,1,0,0,0,0,1,0,141718.0
699,4.6,10,18,1993.0,8,340,144000.0,276000.0,3,0,1,0,0,1,0,0,210000.0
161,3.6,10,18,1986.0,0,313,120000.0,135000.0,2,0,1,0,0,0,1,0,127500.0
1048,3.4,10,48,2016.0,0,333,194000.0,355000.0,2,0,1,1,0,0,0,0,274500.0
132,3.6,18,8,1931.0,9,98,80000.0,110000.0,2,0,1,0,1,0,0,0,95000.0
649,3.7,6,71,1986.0,8,19,74000.0,119000.0,2,0,1,0,0,0,1,0,96370.0
725,4.2,10,45,2008.0,3,15,52000.0,83000.0,3,1,0,1,0,0,0,0,65853.0
760,3.6,7,41,1986.0,9,116,142000.0,273000.0,2,0,1,0,0,0,1,0,207750.0
676,3.9,10,48,2004.0,9,29,124000.0,191000.0,2,0,1,0,0,0,1,0,157500.0
1073,4.1,6,56,1936.0,9,354,99000.0,153000.0,3,0,1,0,0,0,1,0,126277.0
1146,3.4,21,36,1962.0,9,30,88000.0,127000.0,2,1,0,0,0,0,1,0,105463.0
32,3.5,15,1,2012.0,5,253,95000.0,105000.0,2,0,1,0,0,0,1,0,100000.0
496,4.4,24,77,1986.0,0,380,50000.0,80000.0,3,0,1,0,1,0,0,0,65000.0
1146,3.4,21,36,1962.0,9,369,143000.0,286000.0,2,0,1,0,0,0,1,0,214500.0
1102,4.1,3,16,1890.0,6,261,60000.0,70000.0,3,0,1,0,0,0,1,0,65000.0
1048,3.4,10,48,2016.0,0,345,138000.0,238000.0,2,0,1,1,0,0,0,0,187625.0
738,2.9,24,77,1986.0,0,257,120000.0,120000.0,1,0,1,0,0,0,1,0,120000.0
68,3.7,10,48,1994.0,9,253,136000.0,136000.0,2,0,1,0,0,0,1,0,136000.0
468,3.7,7,41,1986.0,8,107,75000.0,104000.0,2,1,0,0,1,0,0,0,88088.0
1103,4.3,3,16,1905.0,5,349,60000.0,85000.0,3,1,0,0,0,0,1,0,71741.0
299,3.6,24,77,1986.0,0,68,153600.0,192000.0,2,0,1,0,0,0,1,0,172800.0
27,5.0,10,45,1986.0,0,325,76000.0,112000.0,3,1,0,0,0,0,1,0,92527.0
393,4.3,5,49,1946.0,9,104,113000.0,150000.0,3,1,0,0,0,0,1,0,129926.0
163,4.3,13,12,2013.0,0,313,105000.0,120000.0,3,0,1,0,0,0,1,0,112500.0
364,4.0,18,9,1986.0,0,331,80000.0,150000.0,2,0,1,0,0,0,1,0,115000.0
411,3.7,13,12,1928.0,7,372,69000.0,108000.0,2,1,0,0,0,0,1,0,86554.0
352,3.4,13,12,2000.0,5,18,120000.0,140000.0,2,0,1,0,0,0,1,0,130000.0
451,4.1,21,81,1927.0,9,181,83000.0,117000.0,3,1,0,0,0,0,1,0,98911.0
16,3.8,13,12,1984.0,5,395,66000.0,93000.0,2,1,0,0,0,0,1,0,78033.0
1030,3.8,24,77,1986.0,0,329,70000.0,100000.0,2,0,1,0,0,0,1,0,85000.0
885,4.6,10,30,1986.0,3,313,96000.0,134400.0,3,0,1,0,0,0,1,0,115200.0
766,2.7,17,7,1986.0,2,313,78720.0,105600.0,1,0,1,0,0,0,1,0,92160.0
682,5.0,10,30,2012.0,0,313,160000.0,210000.0,3,0,1,1,0,0,0,0,185000.0
1029,3.6,11,47,1810.0,9,144,148000.0,222000.0,2,0,1,0,1,0,0,0,185000.0
574,4.1,14,51,1976.0,7,229,142000.0,241000.0,3,0,1,0,0,0,1,0,191700.0
1100,4.3,3,16,1817.0,8,9,70000.0,91000.0,3,1,0,0,0,0,0,1,79688.0
535,3.4,20,65,2018.0,0,15,99000.0,133000.0,2,1,0,0,0,0,1,0,114463.0
406,4.5,11,46,1971.0,0,362,104000.0,162000.0,3,1,0,0,0,0,1,0,129584.0
150,4.7,10,45,2008.0,0,10,102000.0,138000.0,3,1,0,0,0,0,1,0,118715.0
218,3.1,24,77,1986.0,0,13,89000.0,135000.0,2,1,0,0,0,0,1,0,109582.0
1044,3.6,18,8,1902.0,9,325,87000.0,115000.0,2,1,0,0,0,0,1,0,99807.0
3,5.0,24,77,1986.0,0,103,800000.0,900000.0,3,0,1,0,0,0,1,0,850000.0
246,4.4,10,45,1999.0,4,66,60000.0,90000.0,3,1,0,0,1,0,0,0,73412.0
983,3.8,18,8,1986.0,0,313,103000.0,179000.0,2,0,1,0,0,0,1,0,140600.0
203,4.1,5,49,1931.0,7,200,167000.0,266000.0,3,0,1,0,0,0,1,0,216517.0
560,4.0,5,6,1799.0,9,275,147000.0,260000.0,2,0,1,1,0,0,0,0,203625.0
494,3.6,5,6,1866.0,9,82,81000.0,119000.0,2,1,0,0,0,0,1,0,98365.0
681,3.9,24,77,1986.0,0,266,90000.0,100000.0,2,0,1,0,0,0,1,0,95000.0
376,5.0,10,45,1986.0,0,187,72000.0,106000.0,3,1,0,1,0,0,0,0,86985.0
391,3.8,6,56,1908.0,0,75,75000.0,117000.0,2,1,0,0,0,0,1,0,93234.0
1008,3.7,24,77,1986.0,0,313,96000.0,96000.0,2,0,1,0,1,0,0,0,96000.0
694,3.4,10,30,2012.0,5,183,75000.0,75000.0,2,0,1,0,0,0,1,0,75000.0
98,4.2,10,18,1976.0,9,93,184000.0,208000.0,3,0,1,1,0,0,0,0,196074.0
680,4.3,10,18,1975.0,9,309,94000.0,183000.0,3,0,1,0,0,0,1,0,138450.0
676,3.9,10,48,2004.0,9,222,171000.0,238000.0,2,0,1,1,0,0,0,0,204500.0
628,4.0,10,30,2007.0,3,78,95000.0,131000.0,2,1,0,0,0,0,1,0,111711.0
7,3.6,24,77,1986.0,0,358,64000.0,87000.0,2,0,1,0,0,0,0,1,75686.0
954,4.0,24,77,1986.0,0,395,101000.0,160000.0,2,1,0,0,0,0,1,0,127152.0
217,3.9,10,18,2013.0,0,332,101000.0,168000.0,2,1,0,0,0,0,1,0,129992.0
685,3.5,15,1,1987.0,5,384,110000.0,215000.0,2,0,1,0,0,0,1,0,162500.0
309,3.0,16,37,1986.0,2,318,110000.0,120000.0,1,0,1,0,0,0,1,0,115000.0
639,4.3,0,2,1968.0,7,395,94000.0,134000.0,3,1,0,0,1,0,0,0,111818.0
160,3.4,11,47,1937.0,5,41,140000.0,178000.0,2,0,1,0,0,0,1,0,159100.0
460,4.2,21,38,1905.0,9,330,84000.0,106000.0,3,1,0,0,0,0,1,0,94142.0
909,4.0,0,2,1979.0,0,160,153000.0,218000.0,2,0,1,0,0,0,1,0,185300.0
541,3.5,24,77,1986.0,0,66,103000.0,158000.0,2,1,0,0,0,0,1,0,127370.0
14,3.6,24,77,1986.0,0,313,134400.0,153600.0,2,0,1,0,0,0,1,0,144000.0
582,3.0,24,77,1986.0,0,318,80000.0,114000.0,1,1,0,0,0,0,1,0,95488.0
1129,3.8,22,74,1986.0,7,58,94000.0,158000.0,2,0,1,1,0,0,0,0,125500.0
98,4.2,10,18,1976.0,9,93,171000.0,257000.0,3,0,1,1,0,0,0,0,213600.0
98,4.2,10,18,1976.0,9,93,132000.0,242000.0,3,0,1,0,0,0,1,0,186900.0
638,4.7,15,1,1986.0,3,316,82000.0,114000.0,3,1,0,0,0,0,1,0,96614.0
498,4.1,10,45,1911.0,9,73,162000.0,244000.0,3,0,1,1,0,0,0,0,203000.0
919,3.8,13,12,2020.0,0,99,92000.0,136000.0,2,1,0,0,0,0,1,0,111962.0
904,3.0,24,77,1986.0,0,234,86400.0,86400.0,1,0,1,1,0,0,0,0,86400.0
423,3.0,10,45,1986.0,0,395,121000.0,161000.0,1,1,0,0,0,0,1,0,139505.0
693,3.4,7,41,1986.0,5,297,77145.6,94848.0,2,0,1,0,0,0,1,0,85996.79999999999
316,4.0,13,12,1850.0,9,182,71000.0,96000.0,2,1,0,0,0,0,1,0,82508.0
589,4.5,13,12,2007.0,4,161,66000.0,101000.0,3,1,0,0,0,0,1,0,81665.0
1136,3.1,7,41,2001.0,7,346,79000.0,108000.0,2,1,0,0,0,0,1,0,92074.0
969,3.8,10,30,1987.0,7,142,115200.0,127680.0,2,0,1,0,0,0,1,0,121440.0
646,4.0,11,46,1871.0,9,253,108000.0,163000.0,2,0,1,0,0,0,1,0,135403.0
680,4.3,10,18,1975.0,9,309,112000.0,218000.0,3,0,1,0,0,0,1,0,165200.0
1029,3.6,11,47,1810.0,9,144,72000.0,109000.0,2,0,1,0,0,1,0,0,90500.0
989,3.7,22,74,2001.0,9,29,112000.0,152000.0,2,0,1,0,0,0,1,0,132000.0
1035,4.1,4,54,2004.0,8,372,82000.0,118000.0,3,1,0,0,0,0,1,0,98339.0
841,3.6,0,2,1956.0,5,120,47000.0,78000.0,2,1,0,0,0,0,1,0,60303.0
744,3.7,7,41,2012.0,0,73,93000.0,131000.0,2,1,0,0,0,0,1,0,110585.0
182,4.9,24,77,1986.0,0,313,100000.0,135000.0,3,0,1,1,0,0,0,0,117251.0
639,4.3,0,2,1968.0,7,125,97000.0,150000.0,3,1,0,0,0,0,1,0,120908.0
14,3.8,24,77,1986.0,0,313,134400.0,153600.0,2,0,1,0,0,0,1,0,144000.0
676,3.9,10,48,2004.0,9,222,163000.0,225000.0,2,0,1,0,0,0,1,0,194000.0
325,3.9,10,45,2012.0,5,313,245760.0,245760.0,2,0,1,1,0,0,0,0,245760.0
200,4.3,3,16,1891.0,5,278,87000.0,132000.0,3,1,0,0,0,0,1,0,106930.0
1152,4.0,21,57,2004.0,6,194,82000.0,121000.0,2,1,0,0,0,0,1,0,99839.0
362,3.8,7,41,1986.0,0,246,91000.0,120000.0,2,1,0,0,0,0,1,0,104183.0
535,3.4,20,65,2018.0,0,15,110000.0,147000.0,2,1,0,0,0,0,1,0,127480.0
557,2.9,10,18,2013.0,2,313,130000.0,140000.0,1,0,1,0,0,0,1,0,135000.0
25,3.8,7,41,1888.0,9,4,126000.0,252000.0,2,0,1,0,0,0,1,0,188600.0
827,3.8,11,47,1937.0,9,385,70000.0,103000.0,2,0,1,0,0,0,1,0,86450.0
21,3.5,22,74,1876.0,9,8,159000.0,159000.0,2,0,1,0,0,0,1,0,159100.0
321,3.7,10,45,2005.0,2,218,165000.0,165000.0,2,0,1,0,0,0,1,0,165000.0
147,3.9,18,8,1863.0,9,72,85000.0,113000.0,2,1,0,0,0,0,1,0,97814.0
624,3.5,21,42,1921.0,9,68,92000.0,175000.0,2,0,1,0,0,0,1,0,133850.0
627,3.6,10,18,2012.0,0,332,141000.0,194000.0,2,1,0,0,0,0,1,0,165319.0
628,4.0,10,30,2007.0,3,78,74000.0,113000.0,2,1,0,0,0,0,1,0,91494.0
208,2.0,7,41,1986.0,0,87,90000.0,129000.0,0,1,0,0,0,0,1,0,108078.0
757,4.2,13,64,1986.0,0,332,131000.0,184000.0,3,1,0,0,0,0,1,0,155061.0
3,3.8,24,77,1986.0,0,103,800000.0,900000.0,2,0,1,0,0,0,1,0,850000.0
849,3.0,10,30,2014.0,2,395,67000.0,110000.0,1,1,0,0,0,0,1,0,85689.0
87,3.8,7,41,1882.0,0,73,68000.0,98000.0,2,1,0,0,0,0,1,0,81758.0
226,4.4,24,77,1986.0,0,332,72000.0,99000.0,3,0,1,0,0,0,1,0,85500.0
560,4.0,5,6,1799.0,9,372,69000.0,107000.0,2,1,0,1,0,0,0,0,85696.0
410,4.2,14,40,1892.0,9,345,171000.0,256000.0,3,0,1,1,0,0,0,0,213180.0
698,3.9,10,30,2003.0,6,384,120000.0,183000.0,2,1,0,0,0,0,1,0,148118.0
1201,4.4,9,39,1999.0,4,93,133000.0,179000.0,3,1,0,0,0,0,1,0,154258.0
960,4.0,7,41,1957.0,7,311,95347.2,126336.0,2,0,1,0,0,0,1,0,110841.6
39,3.6,10,48,2014.0,8,332,106000.0,155000.0,2,1,0,0,0,0,1,0,128380.0
462,3.3,7,41,1968.0,9,246,102000.0,137000.0,2,1,0,0,0,0,1,0,118686.0
401,3.2,14,21,2014.0,0,135,79000.0,130000.0,2,0,1,0,0,0,1,0,104500.0
403,4.9,24,77,1986.0,0,313,150000.0,300000.0,3,0,1,0,0,0,1,0,225000.0
702,3.1,24,77,1986.0,0,395,89000.0,126000.0,2,1,0,0,0,0,1,0,105650.0
45,5.0,24,77,1986.0,0,357,160000.0,220000.0,3,0,1,1,0,0,0,0,190000.0
1168,3.5,24,77,1986.0,0,313,40000.0,130000.0,2,0,1,1,0,0,0,0,85000.0
950,3.5,24,77,1986.0,0,18,70000.0,120000.0,2,0,1,0,0,0,1,0,95000.0
59,3.6,9,70,1986.0,0,253,140000.0,160000.0,2,0,1,0,0,0,1,0,150000.0
631,4.4,3,16,1861.0,7,56,110000.0,125000.0,3,0,1,0,0,0,1,0,117500.0
395,3.7,5,6,1864.0,7,220,72000.0,111000.0,2,1,0,1,0,0,0,0,89391.0
1087,4.0,8,44,1987.0,7,274,92000.0,131000.0,2,1,0,0,0,0,1,0,109838.0
766,2.7,17,7,1986.0,2,332,67000.0,101000.0,1,1,0,0,0,0,1,0,81859.0
638,4.9,15,1,1986.0,3,316,82000.0,114000.0,3,1,0,0,0,0,1,0,96614.0
615,4.1,18,8,1876.0,9,165,91000.0,129000.0,3,1,0,0,0,0,1,0,108126.0
1010,4.0,24,77,1986.0,0,322,113000.0,143000.0,2,0,1,0,0,0,1,0,128000.0
741,3.5,17,22,2002.0,0,18,82000.0,116000.0,2,1,0,0,0,0,1,0,97910.0
896,3.6,10,45,1986.0,0,357,90000.0,120000.0,2,0,1,0,0,0,1,0,105000.0
629,4.7,7,41,1988.0,0,345,153000.0,219000.0,3,0,1,0,0,0,1,0,186150.0
1003,3.5,7,41,1986.0,0,385,100000.0,130000.0,2,0,1,0,1,0,0,0,115000.0
1132,3.6,24,77,1986.0,0,385,110000.0,135000.0,2,0,1,0,0,0,1,0,122500.0
612,3.6,17,7,1992.0,7,269,37000.0,58000.0,2,1,0,0,0,0,0,1,46149.0
487,4.1,24,77,1986.0,0,385,100000.0,115000.0,3,0,1,0,0,0,1,0,107500.0
279,3.7,11,47,1981.0,5,253,63000.0,110000.0,2,0,1,0,0,0,1,0,86500.0
683,3.7,10,30,1938.0,7,133,130000.0,200000.0,2,0,1,0,0,0,1,0,165000.0
596,3.9,5,49,1989.0,7,126,190000.0,285000.0,2,0,1,0,0,0,1,0,237900.0
27,5.0,10,45,1986.0,0,361,93000.0,156000.0,3,1,0,1,0,0,0,0,120791.0
1176,2.9,14,21,2013.0,0,87,90000.0,150000.0,1,0,1,0,0,0,1,0,120000.0
925,3.5,21,57,1910.0,8,85,106000.0,148000.0,2,1,0,0,0,0,1,0,125168.0
789,3.9,21,81,1987.0,7,128,107000.0,150000.0,2,1,0,0,0,0,1,0,126927.0
51,3.7,16,15,1986.0,0,6,170000.0,195000.0,2,0,1,0,0,0,1,0,182500.0
396,3.7,7,41,2021.0,0,253,120000.0,240000.0,2,0,1,0,0,0,1,0,180000.0
839,4.4,24,77,1986.0,1,288,94000.0,137000.0,3,1,0,1,0,0,0,0,113088.0
303,4.1,24,77,1986.0,3,281,111000.0,161000.0,3,0,1,0,0,0,1,0,136325.0
